1,1330159,1331485,59
1,1332289,1333615,59
1,1333715,1335041,59
1,1335131,1336457,59
OBSS,1335466,1340942,68
0,1335466,1336798,16
1,1336547,1337873,59
1,1337973,1339299,59
1,1339389,1340715,59
1,1340806,1342132,59
OBSS,1341036,1346512,68
1,1342231,1342374,4
OBSS,1346596,1352072,68
0,1352260,1353442,14
1,1353499,1353900,16
OBSS,1353593,1359069,68
1,1353973,1354850,38
1,1354940,1356266,59
1,1356366,1357692,59
1,1357782,1359108,59
0,1359154,1360486,16
1,1359199,1360525,59
0,1360570,1361902,16
1,1360624,1361950,59
0,1361995,1363327,16
1,1362049,1363375,59
0,1363412,1364744,16
1,1363466,1364792,59
0,1364828,1366160,16
1,1364882,1366208,59
0,1366245,1367577,16
1,1366308,1367634,59
0,1367661,1368993,16
1,1367733,1369059,59
0,1369077,1370409,16
1,1369149,1370475,59
0,1370503,1371835,16
1,1370566,1371892,59
0,1371928,1373260,16
1,1371991,1373317,59
0,1373354,1374686,16
1,1373417,1374743,59
0,1374770,1376102,16
1,1374833,1376159,59
0,1376195,1377527,16
1,1376249,1377575,59
0,1377621,1378953,16
1,1377675,1379001,59
0,1379046,1380378,16
1,1379091,1380417,59
0,1380463,1381795,16
1,1380517,1381843,59
0,1381888,1383220,16
1,1381942,1383268,59
0,1383304,1384636,16
1,1383367,1384693,59
0,1384730,1386062,16
1,1384793,1386119,59
0,1386146,1387478,16
1,1386218,1387544,59
0,1387563,1388895,16
1,1387644,1388970,59
0,1388988,1390320,16
1,1389069,1390395,59
0,1390413,1391745,16
1,1390494,1391820,59
0,1391830,1393162,16
1,1391920,1393246,59
0,1393246,1394578,16
1,1393345,1394671,59
0,1394663,1395995,16
1,1394771,1396097,59
0,1396079,1397411,16
1,1396187,1397513,59
0,1397504,1398836,16
1,1397612,1398938,59
0,1398930,1400262,16
1,1399038,1400364,59
0,1400355,1401687,16
1,1400454,1401780,59
0,1401781,1403113,16
1,1401880,1403206,59
0,1403206,1404538,16
1,1403296,1404622,59
0,1404631,1405963,16
1,1404712,1406038,59
0,1406048,1407380,16
1,1406138,1407464,59
0,1407473,1408805,16
1,1407563,1408889,59
0,1408890,1410222,16
1,1408980,1410306,59
0,1410315,1411647,16
1,1410396,1411722,59
0,1411740,1413072,16
1,1411812,1413138,59
0,1413166,1414498,16
1,1413238,1414564,59
0,1414582,1415914,16
1,1414663,1415989,59
0,1416008,1417340,16
1,1416080,1417406,59
0,1417424,1418756,16
1,1417505,1418831,59
0,1418840,1420172,16
1,1418930,1420256,59
0,1420257,1421589,16
1,1420347,1421673,59
0,1421682,1423014,16
1,1421772,1423098,59
0,1423099,1424431,16
1,1423198,1424524,59
0,1424524,1425856,16
1,1424614,1425940,59
0,1425949,1427281,16
1,1426039,1427365,59
0,1427366,1428698,16
1,1427465,1428791,59
0,1428782,1430114,16
1,1428881,1430207,59
0,1430199,1431531,16
1,1430307,1431633,59
0,1431615,1432947,16
1,1431723,1433049,59
0,1433031,1434363,16
1,1433148,1434474,59
1,1435288,1436614,59
1,1436713,1438039,59
1,1438130,1439456,59
OBSS,1438366,1443842,68
1,1439555,1440881,59
1,1440980,1442306,59
1,1442406,1443732,59
1,1443822,1445148,59
0,1443926,1445258,16
1,1445248,1446574,59
0,1445352,1446684,16
1,1446673,1447999,59
0,1446777,1448109,16
1,1448098,1449424,59
0,1448202,1449534,16
1,1449515,1450841,59
0,1449619,1450951,16
1,1450940,1452266,59
0,1451044,1452376,16
1,1452357,1453683,59
0,1452461,1453793,16
1,1453773,1455099,59
0,1453886,1455218,16
1,1455189,1456515,59
0,1455302,1456634,16
1,1456615,1457941,59
0,1456719,1458051,16
1,1458040,1459366,59
0,1458144,1459476,16
1,1459466,1460792,59
0,1459570,1460902,16
1,1460882,1462208,59
0,1460986,1462318,16
1,1462298,1463624,59
0,1462402,1463734,16
1,1463715,1465041,59
0,1463828,1465160,16
1,1465140,1466466,59
0,1465244,1466576,16
1,1466557,1467883,59
0,1466661,1467993,16
1,1467982,1469308,59
0,1468086,1469418,16
1,1469407,1470733,59
0,1469502,1470834,16
1,1470824,1472150,59
0,1470928,1472260,16
1,1472240,1473566,59
0,1472344,1473676,16
1,1473657,1474983,59
0,1473761,1475093,16
1,1475082,1476408,59
0,1475177,1476509,16
1,1476498,1477824,59
0,1476602,1477934,16
1,1477915,1479241,59
0,1478019,1479351,16
1,1479331,1480657,59
0,1479444,1480776,16
1,1480748,1482074,59
0,1480861,1482193,16
1,1482173,1483499,59
0,1482277,1483609,16
1,1483598,1484924,59
0,1483693,1485025,16
1,1485024,1486350,59
0,1485119,1486451,16
1,1486449,1487775,59
0,1486535,1487867,16
1,1487875,1489201,59
0,1487952,1489284,16
1,1489291,1490617,59
0,1489368,1490700,16
1,1490716,1492042,59
0,1490793,1492125,16
1,1492142,1493468,59
0,1492210,1493542,16
1,1493558,1494884,59
0,1493626,1494958,16
1,1494984,1496310,59
0,1495052,1496384,16
1,1496409,1497735,59
0,1496477,1497809,16
1,1497834,1499160,59
0,1497902,1499234,16
1,1499260,1500586,59
0,1499328,1500660,16
